MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,Weight,ValidStart,ValidEnd
20030408,6107,Tulare ,CA,0,71.53,28.47,0,0,0,128.47,4/8/2003,4/14/2003
20030401,6107,Tulare ,CA,0,69,31,0,0,0,131,4/1/2003,4/7/2003
20030325,6107,Tulare ,CA,6.11,65.04,28.85,0,0,0,122.74,3/25/2003,3/31/2003
20030318,6107,Tulare ,CA,6.89,65.3,27.81,0,0,0,120.92,3/18/2003,3/24/2003
20030311,6107,Tulare ,CA,0,66.5,33.44,0.07,0,0,133.59,3/11/2003,3/17/2003
20030304,6107,Tulare ,CA,36.76,27.22,36.02,0,0,0,99.26,3/4/2003,3/10/2003
20030225,6107,Tulare ,CA,30.41,22.46,47.13,0,0,0,116.72,2/25/2003,3/3/2003
20030218,6107,Tulare ,CA,30.91,21,48.09,0,0,0,117.18,2/18/2003,2/24/2003
20030211,6107,Tulare ,CA,0.39,51.6,37.83,10.18,0,0,157.8,2/11/2003,2/17/2003
20030204,6107,Tulare ,CA,0,75.8,24.2,0,0,0,124.2,2/4/2003,2/10/2003
20030128,6107,Tulare ,CA,1.1,87.84,11.06,0,0,0,109.96,1/28/2003,2/3/2003
20030121,6107,Tulare ,CA,43.44,47.14,9.42,0,0,0,65.98,1/21/2003,1/27/2003
20030114,6107,Tulare ,CA,39.25,43.29,17.47,0,0,0,78.23,1/14/2003,1/20/2003
20030107,6107,Tulare ,CA,40.84,34.29,24.86,0,0,0,84.01,1/7/2003,1/13/2003
20021231,6107,Tulare ,CA,38.3,34.08,27.62,0,0,0,89.32,12/31/2002,1/6/2003
20021224,6107,Tulare ,CA,35.69,38.18,26.13,0,0,0,90.44,12/24/2002,12/30/2002
20021217,6107,Tulare ,CA,0,74.66,25.34,0,0,0,125.34,12/17/2002,12/23/2002
20021210,6107,Tulare ,CA,0,68.12,31.88,0,0,0,131.88,12/10/2002,12/16/2002
20021203,6107,Tulare ,CA,0,90.54,9.46,0,0,0,109.46,12/3/2002,12/9/2002
20021126,6107,Tulare ,CA,0,92.31,7.69,0,0,0,107.69,11/26/2002,12/2/2002
20021119,6107,Tulare ,CA,0,92.29,7.71,0,0,0,107.71,11/19/2002,11/25/2002
20021112,6107,Tulare ,CA,0,93.48,6.52,0,0,0,106.52,11/12/2002,11/18/2002
20021105,6107,Tulare ,CA,0,0,32.25,67.75,0,0,267.75,11/5/2002,11/11/2002
20021029,6107,Tulare ,CA,0,0,27.22,72.77,0,0,272.75,10/29/2002,11/4/2002
20021022,6107,Tulare ,CA,0,0,26.68,73.32,0,0,273.32,10/22/2002,10/28/2002
20021015,6107,Tulare ,CA,0,0,26.21,73.79,0,0,273.79,10/15/2002,10/21/2002
20021008,6107,Tulare ,CA,0,0,27.36,72.64,0,0,272.64,10/8/2002,10/14/2002
20021001,6107,Tulare ,CA,0,0,47.36,52.64,0,0,252.64,10/1/2002,10/7/2002
20020924,6107,Tulare ,CA,0,0,36.15,63.85,0,0,263.85,9/24/2002,9/30/2002
20020917,6107,Tulare ,CA,0,0,40.63,59.37,0,0,259.37,9/17/2002,9/23/2002
20020910,6107,Tulare ,CA,0,0,27.09,72.91,0,0,272.91,9/10/2002,9/16/2002
20020903,6107,Tulare ,CA,0,0,29.04,70.96,0,0,270.96,9/3/2002,9/9/2002
20020827,6107,Tulare ,CA,0,0,29.27,70.73,0,0,270.73,8/27/2002,9/2/2002
20020820,6107,Tulare ,CA,0,0,28.19,71.81,0,0,271.81,8/20/2002,8/26/2002
20020813,6107,Tulare ,CA,0,0,28.89,71.11,0,0,271.11,8/13/2002,8/19/2002
20020806,6107,Tulare ,CA,0,0,28.99,71.01,0,0,271.01,8/6/2002,8/12/2002
20020730,6107,Tulare ,CA,0,0,29.3,70.7,0,0,270.7,7/30/2002,8/5/2002
20020723,6107,Tulare ,CA,0,0,51.36,48.64,0,0,248.64,7/23/2002,7/29/2002
20020716,6107,Tulare ,CA,0,0,62.48,37.52,0,0,237.52,7/16/2002,7/22/2002
20020709,6107,Tulare ,CA,0,0,63.94,36.06,0,0,236.06,7/9/2002,7/15/2002
20020702,6107,Tulare ,CA,0,0,66.67,33.33,0,0,233.33,7/2/2002,7/8/2002
20020625,6107,Tulare ,CA,0,0,70.21,29.79,0,0,229.79,6/25/2002,7/1/2002
20020618,6107,Tulare ,CA,0,0,76.88,23.12,0,0,223.12,6/18/2002,6/24/2002
20020611,6107,Tulare ,CA,0,23.41,76.59,0,0,0,176.59,6/11/2002,6/17/2002
20020604,6107,Tulare ,CA,0,23.96,76.04,0,0,0,176.04,6/4/2002,6/10/2002
20020528,6107,Tulare ,CA,0,24.24,75.76,0,0,0,175.76,5/28/2002,6/3/2002
20020521,6107,Tulare ,CA,7.74,51.44,40.82,0,0,0,133.08,5/21/2002,5/27/2002
20020514,6107,Tulare ,CA,6.49,50.42,40.5,2.59,0,0,139.19,5/14/2002,5/20/2002
20020507,6107,Tulare ,CA,6.63,51.02,42.33,0.02,0,0,135.74,5/7/2002,5/13/2002
20020430,6107,Tulare ,CA,4.48,46.06,49.44,0.01,0,0,144.97,4/30/2002,5/6/2002
20020423,6107,Tulare ,CA,1.12,48.34,50.38,0.16,0,0,149.58,4/23/2002,4/29/2002
20020416,6107,Tulare ,CA,0.15,49.08,50.58,0.2,0,0,150.84,4/16/2002,4/22/2002
20020409,6107,Tulare ,CA,0.56,64.49,34.95,0,0,0,134.39,4/9/2002,4/15/2002
20020402,6107,Tulare ,CA,8.32,87.58,4.1,0,0,0,95.78,4/2/2002,4/8/2002
20020326,6107,Tulare ,CA,8.52,80.74,10.74,0,0,0,102.22,3/26/2002,4/1/2002
20020319,6107,Tulare ,CA,12.84,76.55,10.61,0,0,0,97.77,3/19/2002,3/25/2002
20020312,6107,Tulare ,CA,15.28,80.92,3.8,0,0,0,88.52,3/12/2002,3/18/2002
20020305,6107,Tulare ,CA,24.24,75.76,0,0,0,0,75.76,3/5/2002,3/11/2002
20020226,6107,Tulare ,CA,38.32,61.68,0,0,0,0,61.68,2/26/2002,3/4/2002
20020219,6107,Tulare ,CA,35.28,64.72,0,0,0,0,64.72,2/19/2002,2/25/2002
20020212,6107,Tulare ,CA,34.01,65.99,0,0,0,0,65.99,2/12/2002,2/18/2002
20020205,6107,Tulare ,CA,100,0,0,0,0,0,0,2/5/2002,2/11/2002
20020129,6107,Tulare ,CA,100,0,0,0,0,0,0,1/29/2002,2/4/2002
20020122,6107,Tulare ,CA,100,0,0,0,0,0,0,1/22/2002,1/28/2002
20020115,6107,Tulare ,CA,100,0,0,0,0,0,0,1/15/2002,1/21/2002
20020108,6107,Tulare ,CA,100,0,0,0,0,0,0,1/8/2002,1/14/2002
20020101,6107,Tulare ,CA,100,0,0,0,0,0,0,1/1/2002,1/7/2002
20011225,6107,Tulare ,CA,91.15,8.85,0,0,0,0,8.85,12/25/2001,12/31/2001
20011218,6107,Tulare ,CA,26.8,73.2,0,0,0,0,73.2,12/18/2001,12/24/2001
20011211,6107,Tulare ,CA,25.84,74.16,0,0,0,0,74.16,12/11/2001,12/17/2001
20011204,6107,Tulare ,CA,25.89,74.11,0,0,0,0,74.11,12/4/2001,12/10/2001
20011127,6107,Tulare ,CA,16.82,83.18,0,0,0,0,83.18,11/27/2001,12/3/2001
20011120,6107,Tulare ,CA,0,100,0,0,0,0,100,11/20/2001,11/26/2001
20011113,6107,Tulare ,CA,0,100,0,0,0,0,100,11/13/2001,11/19/2001
20011106,6107,Tulare ,CA,0,100,0,0,0,0,100,11/6/2001,11/12/2001
20011030,6107,Tulare ,CA,0,100,0,0,0,0,100,10/30/2001,11/5/2001
20011023,6107,Tulare ,CA,0,100,0,0,0,0,100,10/23/2001,10/29/2001
20011016,6107,Tulare ,CA,0,100,0,0,0,0,100,10/16/2001,10/22/2001
20011009,6107,Tulare ,CA,0,100,0,0,0,0,100,10/9/2001,10/15/2001
20011002,6107,Tulare ,CA,0,100,0,0,0,0,100,10/2/2001,10/8/2001
20010925,6107,Tulare ,CA,0,100,0,0,0,0,100,9/25/2001,10/1/2001
20010918,6107,Tulare ,CA,0,100,0,0,0,0,100,9/18/2001,9/24/2001
20010911,6107,Tulare ,CA,0,100,0,0,0,0,100,9/11/2001,9/17/2001
20010904,6107,Tulare ,CA,84.05,15.95,0,0,0,0,15.95,9/4/2001,9/10/2001
20010828,6107,Tulare ,CA,84.05,15.95,0,0,0,0,15.95,8/28/2001,9/3/2001
20010821,6107,Tulare ,CA,98.67,1.33,0,0,0,0,1.33,8/21/2001,8/27/2001
20010814,6107,Tulare ,CA,100,0,0,0,0,0,0,8/14/2001,8/20/2001
20010807,6107,Tulare ,CA,100,0,0,0,0,0,0,8/7/2001,8/13/2001
20010731,6107,Tulare ,CA,100,0,0,0,0,0,0,7/31/2001,8/6/2001
20010724,6107,Tulare ,CA,100,0,0,0,0,0,0,7/24/2001,7/30/2001
20010717,6107,Tulare ,CA,100,0,0,0,0,0,0,7/17/2001,7/23/2001
20010710,6107,Tulare ,CA,100,0,0,0,0,0,0,7/10/2001,7/16/2001
20010703,6107,Tulare ,CA,4.84,95.16,0,0,0,0,95.16,7/3/2001,7/9/2001
20010626,6107,Tulare ,CA,0.67,99.33,0,0,0,0,99.33,6/26/2001,7/2/2001
20010619,6107,Tulare ,CA,0.67,99.33,0,0,0,0,99.33,6/19/2001,6/25/2001
20010612,6107,Tulare ,CA,2.55,97.45,0,0,0,0,97.45,6/12/2001,6/18/2001
20010605,6107,Tulare ,CA,2.56,97.44,0,0,0,0,97.44,6/5/2001,6/11/2001
20010529,6107,Tulare ,CA,4.93,95.07,0,0,0,0,95.07,5/29/2001,6/4/2001
20010522,6107,Tulare ,CA,4.93,95.07,0,0,0,0,95.07,5/22/2001,5/28/2001
20010515,6107,Tulare ,CA,4.93,95.07,0,0,0,0,95.07,5/15/2001,5/21/2001
20010508,6107,Tulare ,CA,100,0,0,0,0,0,0,5/8/2001,5/14/2001
20010501,6107,Tulare ,CA,100,0,0,0,0,0,0,5/1/2001,5/7/2001
20010424,6107,Tulare ,CA,100,0,0,0,0,0,0,4/24/2001,4/30/2001
20010417,6107,Tulare ,CA,100,0,0,0,0,0,0,4/17/2001,4/23/2001
20010410,6107,Tulare ,CA,100,0,0,0,0,0,0,4/10/2001,4/16/2001
20010403,6107,Tulare ,CA,80.87,19.13,0,0,0,0,19.13,4/3/2001,4/9/2001
20010327,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,3/27/2001,4/2/2001
20010320,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,3/20/2001,3/26/2001
20010313,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,3/13/2001,3/19/2001
20010306,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,3/6/2001,3/12/2001
20010227,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,2/27/2001,3/5/2001
20010220,6107,Tulare ,CA,87.21,12.79,0,0,0,0,12.79,2/20/2001,2/26/2001
20010213,6107,Tulare ,CA,19.99,80.01,0,0,0,0,80.01,2/13/2001,2/19/2001
20010206,6107,Tulare ,CA,6.1,93.9,0,0,0,0,93.9,2/6/2001,2/12/2001
20010130,6107,Tulare ,CA,83.88,16.12,0,0,0,0,16.12,1/30/2001,2/5/2001
20010123,6107,Tulare ,CA,82.89,17.11,0,0,0,0,17.11,1/23/2001,1/29/2001
20010116,6107,Tulare ,CA,51.33,48.67,0,0,0,0,48.67,1/16/2001,1/22/2001
20010109,6107,Tulare ,CA,51.67,48.33,0,0,0,0,48.33,1/9/2001,1/15/2001
20010102,6107,Tulare ,CA,3.54,96.46,0,0,0,0,96.46,1/2/2001,1/8/2001
20001226,6107,Tulare ,CA,100,0,0,0,0,0,0,12/26/2000,1/1/2001
20001219,6107,Tulare ,CA,100,0,0,0,0,0,0,12/19/2000,12/25/2000
20001212,6107,Tulare ,CA,100,0,0,0,0,0,0,12/12/2000,12/18/2000
20001205,6107,Tulare ,CA,100,0,0,0,0,0,0,12/5/2000,12/11/2000
20001128,6107,Tulare ,CA,100,0,0,0,0,0,0,11/28/2000,12/4/2000
20001121,6107,Tulare ,CA,100,0,0,0,0,0,0,11/21/2000,11/27/2000
20001114,6107,Tulare ,CA,100,0,0,0,0,0,0,11/14/2000,11/20/2000
20001107,6107,Tulare ,CA,100,0,0,0,0,0,0,11/7/2000,11/13/2000
20001031,6107,Tulare ,CA,100,0,0,0,0,0,0,10/31/2000,11/6/2000
20001024,6107,Tulare ,CA,100,0,0,0,0,0,0,10/24/2000,10/30/2000
20001017,6107,Tulare ,CA,100,0,0,0,0,0,0,10/17/2000,10/23/2000
20001010,6107,Tulare ,CA,100,0,0,0,0,0,0,10/10/2000,10/16/2000
20001003,6107,Tulare ,CA,100,0,0,0,0,0,0,10/3/2000,10/9/2000
20000926,6107,Tulare ,CA,100,0,0,0,0,0,0,9/26/2000,10/2/2000
20000919,6107,Tulare ,CA,100,0,0,0,0,0,0,9/19/2000,9/25/2000
20000912,6107,Tulare ,CA,100,0,0,0,0,0,0,9/12/2000,9/18/2000
20000905,6107,Tulare ,CA,100,0,0,0,0,0,0,9/5/2000,9/11/2000
20000829,6107,Tulare ,CA,100,0,0,0,0,0,0,8/29/2000,9/4/2000
20000822,6107,Tulare ,CA,100,0,0,0,0,0,0,8/22/2000,8/28/2000
20000815,6107,Tulare ,CA,100,0,0,0,0,0,0,8/15/2000,8/21/2000
20000808,6107,Tulare ,CA,100,0,0,0,0,0,0,8/8/2000,8/14/2000
20000801,6107,Tulare ,CA,100,0,0,0,0,0,0,8/1/2000,8/7/2000
20000725,6107,Tulare ,CA,100,0,0,0,0,0,0,7/25/2000,7/31/2000
20000718,6107,Tulare ,CA,100,0,0,0,0,0,0,7/18/2000,7/24/2000
20000711,6107,Tulare ,CA,100,0,0,0,0,0,0,7/11/2000,7/17/2000
20000704,6107,Tulare ,CA,100,0,0,0,0,0,0,7/4/2000,7/10/2000
20000627,6107,Tulare ,CA,100,0,0,0,0,0,0,6/27/2000,7/3/2000
20000620,6107,Tulare ,CA,100,0,0,0,0,0,0,6/20/2000,6/26/2000
20000613,6107,Tulare ,CA,100,0,0,0,0,0,0,6/13/2000,6/19/2000
20000606,6107,Tulare ,CA,100,0,0,0,0,0,0,6/6/2000,6/12/2000
20000530,6107,Tulare ,CA,100,0,0,0,0,0,0,5/30/2000,6/5/2000
20000523,6107,Tulare ,CA,100,0,0,0,0,0,0,5/23/2000,5/29/2000
20000516,6107,Tulare ,CA,100,0,0,0,0,0,0,5/16/2000,5/22/2000
20000509,6107,Tulare ,CA,100,0,0,0,0,0,0,5/9/2000,5/15/2000
20000502,6107,Tulare ,CA,100,0,0,0,0,0,0,5/2/2000,5/8/2000
20000425,6107,Tulare ,CA,100,0,0,0,0,0,0,4/25/2000,5/1/2000
20000418,6107,Tulare ,CA,100,0,0,0,0,0,0,4/18/2000,4/24/2000
20000411,6107,Tulare ,CA,100,0,0,0,0,0,0,4/11/2000,4/17/2000
20000404,6107,Tulare ,CA,100,0,0,0,0,0,0,4/4/2000,4/10/2000
20000328,6107,Tulare ,CA,100,0,0,0,0,0,0,3/28/2000,4/3/2000
20000321,6107,Tulare ,CA,100,0,0,0,0,0,0,3/21/2000,3/27/2000
20000314,6107,Tulare ,CA,100,0,0,0,0,0,0,3/14/2000,3/20/2000
20000307,6107,Tulare ,CA,100,0,0,0,0,0,0,3/7/2000,3/13/2000
20000229,6107,Tulare ,CA,100,0,0,0,0,0,0,2/29/2000,3/6/2000
20000222,6107,Tulare ,CA,100,0,0,0,0,0,0,2/22/2000,2/28/2000
20000215,6107,Tulare ,CA,15.13,84.87,0,0,0,0,84.87,2/15/2000,2/21/2000
20000208,6107,Tulare ,CA,1.48,98.52,0,0,0,0,98.52,2/8/2000,2/14/2000
20000201,6107,Tulare ,CA,0,100,0,0,0,0,100,2/1/2000,2/7/2000
20000125,6107,Tulare ,CA,0,100,0,0,0,0,100,1/25/2000,1/31/2000
20000118,6107,Tulare ,CA,0,100,0,0,0,0,100,1/18/2000,1/24/2000
20000111,6107,Tulare ,CA,0,100,0,0,0,0,100,1/11/2000,1/17/2000
20000104,6107,Tulare ,CA,9.3,90.7,0,0,0,0,90.7,1/4/2000,1/10/2000
20151229,6109,Tuolumne ,CA,0,0,0,0,0,100,500,12/29/2015,1/4/2016
20151222,6109,Tuolumne ,CA,0,0,0,0,0,100,500,12/22/2015,12/28/2015
20151215,6109,Tuolumne ,CA,0,0,0,0,0,100,500,12/15/2015,12/21/2015
20151208,6109,Tuolumne ,CA,0,0,0,0,0,100,500,12/8/2015,12/14/2015
20151201,6109,Tuolumne ,CA,0,0,0,0,0,100,500,12/1/2015,12/7/2015
20151124,6109,Tuolumne ,CA,0,0,0,0,0,100,500,11/24/2015,11/30/2015
20151117,6109,Tuolumne ,CA,0,0,0,0,0,100,500,11/17/2015,11/23/2015
20151110,6109,Tuolumne ,CA,0,0,0,0,0,100,500,11/10/2015,11/16/2015
20151103,6109,Tuolumne ,CA,0,0,0,0,0,100,500,11/3/2015,11/9/2015
20151027,6109,Tuolumne ,CA,0,0,0,0,0,100,500,10/27/2015,11/2/2015
20151020,6109,Tuolumne ,CA,0,0,0,0,0,100,500,10/20/2015,10/26/2015
20151013,6109,Tuolumne ,CA,0,0,0,0,0,100,500,10/13/2015,10/19/2015
20151006,6109,Tuolumne ,CA,0,0,0,0,0,100,500,10/6/2015,10/12/2015
20150929,6109,Tuolumne ,CA,0,0,0,0,0,100,500,9/29/2015,10/5/2015
20150922,6109,Tuolumne ,CA,0,0,0,0,0,100,500,9/22/2015,9/28/2015
20150915,6109,Tuolumne ,CA,0,0,0,0,0,100,500,9/15/2015,9/21/2015
20150908,6109,Tuolumne ,CA,0,0,0,0,0,100,500,9/8/2015,9/14/2015
20150901,6109,Tuolumne ,CA,0,0,0,0,0,100,500,9/1/2015,9/7/2015
20150825,6109,Tuolumne ,CA,0,0,0,0,0,100,500,8/25/2015,8/31/2015
20150818,6109,Tuolumne ,CA,0,0,0,0,0,100,500,8/18/2015,8/24/2015
20150811,6109,Tuolumne ,CA,0,0,0,0,0,100,500,8/11/2015,8/17/2015
20150804,6109,Tuolumne ,CA,0,0,0,0,0,100,500,8/4/2015,8/10/2015
20150728,6109,Tuolumne ,CA,0,0,0,0,0,100,500,7/28/2015,8/3/2015
20150721,6109,Tuolumne ,CA,0,0,0,0,0,100,500,7/21/2015,7/27/2015
20150714,6109,Tuolumne ,CA,0,0,0,0,0,100,500,7/14/2015,7/20/2015
20150707,6109,Tuolumne ,CA,0,0,0,0,0,100,500,7/7/2015,7/13/2015
20150630,6109,Tuolumne ,CA,0,0,0,0,0,100,500,6/30/2015,7/6/2015
20150623,6109,Tuolumne ,CA,0,0,0,0,0,100,500,6/23/2015,6/29/2015
20150616,6109,Tuolumne ,CA,0,0,0,0,0,100,500,6/16/2015,6/22/2015
20150609,6109,Tuolumne ,CA,0,0,0,0,0,100,500,6/9/2015,6/15/2015
20150602,6109,Tuolumne ,CA,0,0,0,0,0,100,500,6/2/2015,6/8/2015
20150526,6109,Tuolumne ,CA,0,0,0,0,0,100,500,5/26/2015,6/1/2015
20150519,6109,Tuolumne ,CA,0,0,0,0,0,100,500,5/19/2015,5/25/2015
20150512,6109,Tuolumne ,CA,0,0,0,0,0,100,500,5/12/2015,5/18/2015
20150505,6109,Tuolumne ,CA,0,0,0,0,0,100,500,5/5/2015,5/11/2015
20150428,6109,Tuolumne ,CA,0,0,0,0,0,100,500,4/28/2015,5/4/2015
20150421,6109,Tuolumne ,CA,0,0,0,0,0,100,500,4/21/2015,4/27/2015
20150414,6109,Tuolumne ,CA,0,0,0,0,0,100,500,4/14/2015,4/20/2015
20150407,6109,Tuolumne ,CA,0,0,0,0,0,100,500,4/7/2015,4/13/2015
20150331,6109,Tuolumne ,CA,0,0,0,0,0,100,500,3/31/2015,4/6/2015
20150324,6109,Tuolumne ,CA,0,0,0,0,0,100,500,3/24/2015,3/30/2015
20150317,6109,Tuolumne ,CA,0,0,0,0,0,100,500,3/17/2015,3/23/2015
20150310,6109,Tuolumne ,CA,0,0,0,0,0,100,500,3/10/2015,3/16/2015
20150303,6109,Tuolumne ,CA,0,0,0,0,0,100,500,3/3/2015,3/9/2015
20150224,6109,Tuolumne ,CA,0,0,0,0,0,100,500,2/24/2015,3/2/2015
20150217,6109,Tuolumne ,CA,0,0,0,0,0,100,500,2/17/2015,2/23/2015
20150210,6109,Tuolumne ,CA,0,0,0,0,0,100,500,2/10/2015,2/16/2015
20150203,6109,Tuolumne ,CA,0,0,0,0,0,100,500,2/3/2015,2/9/2015
20150127,6109,Tuolumne ,CA,0,0,0,0,0,100,500,1/27/2015,2/2/2015
20150120,6109,Tuolumne ,CA,0,0,0,0,0,100,500,1/20/2015,1/26/2015
20150113,6109,Tuolumne ,CA,0,0,0,0,0,100,500,1/13/2015,1/19/2015
20150106,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,1/6/2015,1/12/2015
20141230,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,12/30/2014,1/5/2015
20141223,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,12/23/2014,12/29/2014
20141216,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,12/16/2014,12/22/2014
20141209,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,12/9/2014,12/15/2014
20141202,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,12/2/2014,12/8/2014
20141125,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,11/25/2014,12/1/2014
20141118,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,11/18/2014,11/24/2014
20141111,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,11/11/2014,11/17/2014
20141104,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,11/4/2014,11/10/2014
20141028,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,10/28/2014,11/3/2014
20141021,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,10/21/2014,10/27/2014
20141014,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,10/14/2014,10/20/2014
20141007,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,10/7/2014,10/13/2014
20140930,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,9/30/2014,10/6/2014
20140923,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,9/23/2014,9/29/2014
20140916,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,9/16/2014,9/22/2014
20140909,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,9/9/2014,9/15/2014
20140902,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,9/2/2014,9/8/2014
20140826,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,8/26/2014,9/1/2014
20140819,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,8/19/2014,8/25/2014
20140812,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,8/12/2014,8/18/2014
20140805,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,8/5/2014,8/11/2014
20140729,6109,Tuolumne ,CA,0,0,0,0,6.63,93.37,493.37,7/29/2014,8/4/2014
20140722,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,7/22/2014,7/28/2014
20140715,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,7/15/2014,7/21/2014
20140708,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,7/8/2014,7/14/2014
20140701,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,7/1/2014,7/7/2014
20140624,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,6/24/2014,6/30/2014
20140617,6109,Tuolumne ,CA,0,0,0,0,45.94,54.06,454.06,6/17/2014,6/23/2014
20140610,6109,Tuolumne ,CA,0,0,0,0,100,0,400,6/10/2014,6/16/2014
20140603,6109,Tuolumne ,CA,0,0,0,0,100,0,400,6/3/2014,6/9/2014
20140527,6109,Tuolumne ,CA,0,0,0,0,100,0,400,5/27/2014,6/2/2014
20140520,6109,Tuolumne ,CA,0,0,0,0,100,0,400,5/20/2014,5/26/2014
20140513,6109,Tuolumne ,CA,0,0,0,0,100,0,400,5/13/2014,5/19/2014
20140506,6109,Tuolumne ,CA,0,0,0,0,100,0,400,5/6/2014,5/12/2014
20140429,6109,Tuolumne ,CA,0,0,0,0,100,0,400,4/29/2014,5/5/2014
20140422,6109,Tuolumne ,CA,0,0,0,0,100,0,400,4/22/2014,4/28/2014
20140415,6109,Tuolumne ,CA,0,0,0,0,100,0,400,4/15/2014,4/21/2014
20140408,6109,Tuolumne ,CA,0,0,0,0,100,0,400,4/8/2014,4/14/2014
20140401,6109,Tuolumne ,CA,0,0,0,0,100,0,400,4/1/2014,4/7/2014
20140325,6109,Tuolumne ,CA,0,0,0,0,100,0,400,3/25/2014,3/31/2014
20140318,6109,Tuolumne ,CA,0,0,0,0,100,0,400,3/18/2014,3/24/2014
20140311,6109,Tuolumne ,CA,0,0,0,1.41,98.59,0,398.59,3/11/2014,3/17/2014
20140304,6109,Tuolumne ,CA,0,0,0,1.41,98.59,0,398.59,3/4/2014,3/10/2014
20140225,6109,Tuolumne ,CA,0,0,0,1.41,98.59,0,398.59,2/25/2014,3/3/2014
20140218,6109,Tuolumne ,CA,0,0,0,22.26,77.74,0,377.74,2/18/2014,2/24/2014
20140211,6109,Tuolumne ,CA,0,0,0,22.26,77.74,0,377.74,2/11/2014,2/17/2014
20140204,6109,Tuolumne ,CA,0,0,0,0,100,0,400,2/4/2014,2/10/2014
20140128,6109,Tuolumne ,CA,0,0,0,0,100,0,400,1/28/2014,2/3/2014
20140121,6109,Tuolumne ,CA,0,0,0,0,100,0,400,1/21/2014,1/27/2014
20140114,6109,Tuolumne ,CA,0,0,0,0,100,0,400,1/14/2014,1/20/2014
20140107,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,1/7/2014,1/13/2014
20131231,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,12/31/2013,1/6/2014
20131224,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,12/24/2013,12/30/2013
20131217,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,12/17/2013,12/23/2013
20131210,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,12/10/2013,12/16/2013
20131203,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,12/3/2013,12/9/2013
20131126,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,11/26/2013,12/2/2013
20131119,6109,Tuolumne ,CA,0,0,0,0.07,99.93,0,399.93,11/19/2013,11/25/2013
20131112,6109,Tuolumne ,CA,0,0,0,100,0,0,300,11/12/2013,11/18/2013
20131105,6109,Tuolumne ,CA,0,0,0,100,0,0,300,11/5/2013,11/11/2013
20131029,6109,Tuolumne ,CA,0,0,0,100,0,0,300,10/29/2013,11/4/2013
20131022,6109,Tuolumne ,CA,0,0,0,100,0,0,300,10/22/2013,10/28/2013
20131015,6109,Tuolumne ,CA,0,0,0,100,0,0,300,10/15/2013,10/21/2013
20131008,6109,Tuolumne ,CA,0,0,0,100,0,0,300,10/8/2013,10/14/2013
20131001,6109,Tuolumne ,CA,0,0,0,100,0,0,300,10/1/2013,10/7/2013
20130924,6109,Tuolumne ,CA,0,0,0,100,0,0,300,9/24/2013,9/30/2013
20130917,6109,Tuolumne ,CA,0,0,0,100,0,0,300,9/17/2013,9/23/2013
